SESSION; TIME;RPM;THROT;LAMB;R U SP;TAR LB;OIL P;SLIP%;INJ;L/Hr;L/100K;
9 ;21:33.60 ;3579 ;40 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.63 ;7.1;0.0;
9 ;21:33.70 ;3426 ;39 ;17.420 ;0.0 ;14.700 ;43.5 ;0 ;5.80 ;7.6;0.0;
9 ;21:33.80 ;3681 ;24 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.09 ;6.8;0.0;
9 ;21:33.90 ;3892 ;25 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.00 ;8.2;0.0;
9 ;21:34.00 ;4397 ;43 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;3.99 ;6.3;0.0;
9 ;21:34.10 ;3353 ;46 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.37 ;6.6;0.0;
9 ;21:34.20 ;3451 ;45 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.29 ;7.2;0.0;
9 ;21:34.30 ;3089 ;33 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.75 ;7.0;0.0;
9 ;21:34.40 ;3460 ;33 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.78 ;7.8;0.0;
9 ;21:34.50 ;3758 ;32 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.82 ;7.5;0.0;
9 ;21:34.60 ;3807 ;32 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.82 ;8.5;0.0;
9 ;21:34.70 ;3667 ;32 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.80 ;7.7;0.0;
9 ;21:34.80 ;3453 ;32 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.77 ;7.3;0.0;
9 ;21:34.90 ;3543 ;31 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.77 ;7.5;0.0;
9 ;21:35.00 ;3732 ;31 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.82 ;7.7;0.0;
9 ;21:35.10 ;3575 ;29 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.77 ;7.0;0.0;
9 ;21:35.20 ;3626 ;25 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.29 ;6.9;0.0;
9 ;21:35.30 ;3502 ;24 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.35 ;6.7;0.0;
9 ;21:35.40 ;3836 ;23 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;4.72 ;6.3;0.0;
9 ;21:35.50 ;3917 ;22 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;4.31 ;6.4;0.0;
9 ;21:35.60 ;3666 ;22 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;4.84 ;6.5;0.0;
9 ;21:35.70 ;3753 ;21 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;4.33 ;5.5;0.0;
9 ;21:35.80 ;3818 ;20 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;3.91 ;5.4;0.0;
9 ;21:35.90 ;4016 ;18 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;3.20 ;3.9;0.0;
9 ;21:36.00 ;4166 ;16 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.48 ;3.4;0.0;
9 ;21:36.10 ;4030 ;14 ;16.685 ;0.0 ;14.700 ;43.5 ;0 ;2.17 ;3.2;0.0;
9 ;21:36.20 ;4253 ;13 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;1.80 ;2.7;0.0;
9 ;21:36.30 ;4512 ;13 ;11.848 ;0.0 ;14.700 ;43.5 ;0 ;1.67 ;2.9;0.0;
9 ;21:36.40 ;4695 ;13 ;11.642 ;0.0 ;14.700 ;43.5 ;0 ;1.78 ;3.1;0.0;
9 ;21:36.50 ;4786 ;8 ;11.451 ;0.0 ;14.700 ;43.5 ;0 ;2.24 ;3.9;0.0;
9 ;21:36.60 ;4788 ;8 ;11.363 ;0.0 ;14.700 ;43.5 ;0 ;2.27 ;4.3;0.0;
9 ;21:36.70 ;4767 ;7 ;11.613 ;0.0 ;14.700 ;43.5 ;0 ;2.45 ;4.1;0.0;
9 ;21:36.80 ;4720 ;6 ;11.878 ;0.0 ;14.700 ;43.5 ;0 ;2.48 ;4.6;0.0;
9 ;21:36.90 ;4817 ;6 ;11.834 ;0.0 ;14.700 ;43.5 ;0 ;2.60 ;4.5;0.0;
9 ;21:37.00 ;4811 ;6 ;11.598 ;0.0 ;14.700 ;43.5 ;0 ;2.60 ;4.6;0.0;
9 ;21:37.10 ;4810 ;6 ;11.407 ;0.0 ;14.700 ;43.5 ;0 ;2.60 ;4.7;0.0;
9 ;21:37.20 ;4919 ;7 ;11.451 ;0.0 ;14.700 ;43.5 ;0 ;2.62 ;4.5;0.0;
9 ;21:37.30 ;4755 ;7 ;11.642 ;0.0 ;14.700 ;43.5 ;0 ;2.44 ;4.0;0.0;
9 ;21:37.40 ;4922 ;8 ;11.819 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;5.0;0.0;
9 ;21:37.50 ;4968 ;7 ;11.951 ;0.0 ;14.700 ;43.5 ;0 ;2.67 ;4.5;0.0;
9 ;21:37.60 ;4868 ;7 ;12.275 ;0.0 ;14.700 ;43.5 ;0 ;2.56 ;4.7;0.0;
9 ;21:37.70 ;4857 ;6 ;12.495 ;0.0 ;14.700 ;43.5 ;0 ;2.65 ;5.0;0.0;
9 ;21:37.80 ;5020 ;6 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.84 ;4.8;0.0;
9 ;21:37.90 ;4575 ;4 ;14.377 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;4.3;0.0;
9 ;21:38.00 ;4707 ;2 ;13.377 ;0.0 ;14.700 ;43.5 ;0 ;2.57 ;4.9;0.0;
9 ;21:38.10 ;5161 ;4 ;14.156 ;0.0 ;14.700 ;43.5 ;0 ;3.15 ;4.4;0.0;
9 ;21:38.20 ;5464 ;19 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.65 ;7.9;0.0;
9 ;21:38.30 ;4446 ;24 ;14.053 ;0.0 ;14.700 ;43.5 ;0 ;4.74 ;2.5;0.0;
9 ;21:38.40 ;4495 ;10 ;15.420 ;0.0 ;14.700 ;43.5 ;0 ;1.67 ;3.4;0.0;
9 ;21:38.50 ;5135 ;19 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.97 ;5.7;0.0;
9 ;21:38.60 ;4959 ;19 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;5.5;0.0;
9 ;21:38.70 ;4445 ;18 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.85 ;3.0;0.0;
9 ;21:38.80 ;4340 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.89 ;2.9;0.0;
9 ;21:38.90 ;4572 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.79 ;3.2;0.0;
9 ;21:39.00 ;4739 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.92 ;3.4;0.0;
9 ;21:39.10 ;4978 ;13 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.94 ;3.5;0.0;
9 ;21:39.20 ;4984 ;13 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.95 ;3.5;0.0;
9 ;21:39.30 ;4944 ;13 ;17.464 ;0.0 ;14.700 ;43.5 ;0 ;1.93 ;3.5;0.0;
9 ;21:39.40 ;4939 ;13 ;17.831 ;0.0 ;14.700 ;43.5 ;0 ;1.92 ;3.5;0.0;
9 ;21:39.50 ;5051 ;13 ;17.361 ;0.0 ;14.700 ;43.5 ;0 ;1.96 ;3.6;0.0;
9 ;21:39.60 ;5059 ;13 ;14.788 ;0.0 ;14.700 ;43.5 ;0 ;1.95 ;3.5;0.0;
9 ;21:39.70 ;4910 ;13 ;13.642 ;0.0 ;14.700 ;43.5 ;0 ;1.91 ;3.1;0.0;
9 ;21:39.80 ;4868 ;13 ;15.420 ;0.0 ;14.700 ;43.5 ;0 ;1.88 ;5.3;0.0;
9 ;21:39.90 ;5096 ;19 ;15.391 ;0.0 ;14.700 ;43.5 ;0 ;3.12 ;5.9;0.0;
9 ;21:40.00 ;4631 ;19 ;12.157 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;3.1;0.0;
9 ;21:40.10 ;4629 ;13 ;12.833 ;0.0 ;14.700 ;43.5 ;0 ;1.74 ;4.8;0.0;
9 ;21:40.20 ;4932 ;23 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;4.27 ;7.2;0.0;
9 ;21:40.30 ;4875 ;23 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;4.32 ;5.9;0.0;
9 ;21:40.40 ;4275 ;18 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.98 ;3.5;0.0;
9 ;21:40.50 ;4321 ;16 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.22 ;3.1;0.0;
9 ;21:40.60 ;4416 ;15 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.94 ;3.2;0.0;
9 ;21:40.70 ;4348 ;15 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.03 ;3.0;0.0;
9 ;21:40.80 ;4567 ;15 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.86 ;3.2;0.0;
9 ;21:40.90 ;4609 ;15 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.90 ;2.9;0.0;
9 ;21:41.00 ;4357 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.88 ;2.9;0.0;
9 ;21:41.10 ;4543 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.77 ;3.2;0.0;
9 ;21:41.20 ;4744 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.90 ;3.8;0.0;
9 ;21:41.30 ;5142 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.02 ;3.8;0.0;
9 ;21:41.40 ;5149 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.02 ;3.8;0.0;
9 ;21:41.50 ;4960 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.04 ;3.3;0.0;
9 ;21:41.60 ;4894 ;13 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.90 ;3.6;0.0;
9 ;21:41.70 ;5191 ;13 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.91 ;3.6;0.0;
9 ;21:41.80 ;5354 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.95 ;4.0;0.0;
9 ;21:41.90 ;5322 ;15 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.06 ;4.0;0.0;
9 ;21:42.00 ;5222 ;15 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.09 ;4.2;0.0;
9 ;21:42.10 ;5228 ;16 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.19 ;4.2;0.0;
9 ;21:42.20 ;5293 ;16 ;17.537 ;0.0 ;14.700 ;43.5 ;0 ;2.16 ;4.6;0.0;
9 ;21:42.30 ;5537 ;17 ;16.214 ;0.0 ;14.700 ;43.5 ;0 ;2.21 ;4.8;0.0;
9 ;21:42.40 ;5419 ;18 ;14.876 ;0.0 ;14.700 ;43.5 ;0 ;2.50 ;5.0;0.0;
9 ;21:42.50 ;5392 ;18 ;14.818 ;0.0 ;14.700 ;43.5 ;0 ;2.53 ;5.3;0.0;
9 ;21:42.60 ;5461 ;20 ;14.377 ;0.0 ;14.700 ;43.5 ;0 ;2.84 ;6.3;0.0;
9 ;21:42.70 ;5266 ;21 ;13.274 ;0.0 ;14.700 ;43.5 ;0 ;3.39 ;6.8;0.0;
9 ;21:42.80 ;5120 ;21 ;12.774 ;0.0 ;14.700 ;43.5 ;0 ;3.66 ;7.0;0.0;
9 ;21:42.90 ;5051 ;21 ;12.671 ;0.0 ;14.700 ;43.5 ;0 ;3.79 ;7.1;0.0;
9 ;21:43.00 ;4959 ;21 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;3.90 ;7.0;0.0;
9 ;21:43.10 ;4891 ;21 ;13.892 ;0.0 ;14.700 ;43.5 ;0 ;3.94 ;6.4;0.0;
9 ;21:43.20 ;4852 ;20 ;14.318 ;0.0 ;14.700 ;43.5 ;0 ;3.60 ;5.7;0.0;
9 ;21:43.30 ;4687 ;19 ;13.892 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;5.6;0.0;
9 ;21:43.40 ;4702 ;19 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;5.5;0.0;
9 ;21:43.50 ;4708 ;19 ;13.039 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;5.6;0.0;
9 ;21:43.60 ;4750 ;19 ;12.951 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;5.6;0.0;
9 ;21:43.70 ;4779 ;19 ;12.789 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;5.7;0.0;
9 ;21:43.80 ;4856 ;19 ;12.818 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;5.7;0.0;
9 ;21:43.90 ;4880 ;19 ;12.863 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;5.9;0.0;
9 ;21:44.00 ;4988 ;19 ;13.186 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;5.9;0.0;
9 ;21:44.10 ;5077 ;19 ;13.818 ;0.0 ;14.700 ;43.5 ;0 ;3.14 ;5.6;0.0;
9 ;21:44.20 ;5322 ;19 ;14.435 ;0.0 ;14.700 ;43.5 ;0 ;2.83 ;5.4;0.0;
9 ;21:44.30 ;5455 ;19 ;16.435 ;0.0 ;14.700 ;43.5 ;0 ;2.66 ;5.2;0.0;
9 ;21:44.40 ;5513 ;19 ;17.802 ;0.0 ;14.700 ;43.5 ;0 ;2.58 ;5.0;0.0;
9 ;21:44.50 ;5732 ;19 ;16.170 ;0.0 ;14.700 ;43.5 ;0 ;2.30 ;4.7;0.0;
9 ;21:44.60 ;5853 ;19 ;14.024 ;0.0 ;14.700 ;43.5 ;0 ;2.15 ;4.3;0.0;
9 ;21:44.70 ;5967 ;19 ;14.068 ;0.0 ;14.700 ;43.5 ;0 ;2.03 ;4.7;0.0;
9 ;21:44.80 ;5573 ;19 ;15.611 ;0.0 ;14.700 ;43.5 ;0 ;2.51 ;5.1;0.0;
9 ;21:44.90 ;5165 ;18 ;17.096 ;0.0 ;14.700 ;43.5 ;0 ;2.75 ;5.2;0.0;
9 ;21:45.00 ;4816 ;18 ;17.567 ;0.0 ;14.700 ;43.5 ;0 ;2.87 ;4.1;0.0;
9 ;21:45.10 ;4608 ;17 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;4.0;0.0;
9 ;21:45.20 ;4239 ;17 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.68 ;3.9;0.0;
9 ;21:45.30 ;4119 ;16 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.56 ;3.6;0.0;
9 ;21:45.40 ;4380 ;16 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.12 ;3.2;0.0;
9 ;21:45.50 ;4623 ;16 ;17.787 ;0.0 ;14.700 ;43.5 ;0 ;2.00 ;3.5;0.0;
9 ;21:45.60 ;4709 ;16 ;15.773 ;0.0 ;14.700 ;43.5 ;0 ;2.06 ;3.4;0.0;
9 ;21:45.70 ;4644 ;16 ;14.965 ;0.0 ;14.700 ;43.5 ;0 ;2.01 ;3.3;0.0;
9 ;21:45.80 ;4505 ;16 ;12.260 ;0.0 ;14.700 ;43.5 ;0 ;1.91 ;3.7;0.0;
9 ;21:45.90 ;3918 ;16 ;11.231 ;0.0 ;14.700 ;43.5 ;0 ;2.71 ;3.1;0.0;
9 ;21:46.00 ;2957 ;15 ;12.613 ;0.0 ;14.700 ;43.5 ;0 ;2.66 ;4.0;0.0;
9 ;21:46.10 ;2345 ;15 ;14.597 ;0.0 ;14.700 ;43.5 ;0 ;5.49 ;5.0;0.0;
9 ;21:46.20 ;2102 ;15 ;17.478 ;0.0 ;14.700 ;43.5 ;0 ;6.61 ;5.2;0.0;
9 ;21:46.30 ;1852 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.69 ;2.5;0.0;
9 ;21:46.40 ;1572 ;12 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;3.69 ;2.1;0.0;
9 ;21:46.50 ;1689 ;12 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;3.66 ;2.3;0.0;
9 ;21:46.60 ;1909 ;12 ;17.846 ;0.0 ;14.700 ;43.5 ;0 ;3.60 ;2.6;0.0;
9 ;21:46.70 ;2457 ;12 ;16.435 ;0.0 ;14.700 ;43.5 ;0 ;2.91 ;2.4;0.0;
9 ;21:46.80 ;3505 ;12 ;16.126 ;0.0 ;14.700 ;43.5 ;0 ;1.89 ;2.8;0.0;
9 ;21:46.90 ;4730 ;14 ;15.435 ;0.0 ;14.700 ;43.5 ;0 ;1.89 ;3.8;0.0;
9 ;21:47.00 ;5161 ;14 ;15.406 ;0.0 ;14.700 ;43.5 ;0 ;2.02 ;3.8;0.0;
9 ;21:47.10 ;5352 ;14 ;14.965 ;0.0 ;14.700 ;43.5 ;0 ;1.96 ;3.8;0.0;
9 ;21:47.20 ;5411 ;13 ;14.597 ;0.0 ;14.700 ;43.5 ;0 ;1.86 ;3.6;0.0;
9 ;21:47.30 ;5419 ;13 ;14.230 ;0.0 ;14.700 ;43.5 ;0 ;1.85 ;3.7;0.0;
9 ;21:47.40 ;5458 ;13 ;14.097 ;0.0 ;14.700 ;43.5 ;0 ;1.85 ;3.7;0.0;
9 ;21:47.50 ;5360 ;13 ;13.892 ;0.0 ;14.700 ;43.5 ;0 ;1.87 ;3.6;0.0;
9 ;21:47.60 ;5173 ;13 ;15.406 ;0.0 ;14.700 ;43.5 ;0 ;1.92 ;3.7;0.0;
9 ;21:47.70 ;4761 ;18 ;17.273 ;0.0 ;14.700 ;43.5 ;0 ;2.84 ;5.2;0.0;
9 ;21:47.80 ;3775 ;19 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;3.65 ;4.4;0.0;
9 ;21:47.90 ;2849 ;17 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;3.91 ;2.9;0.0;
9 ;21:48.00 ;2770 ;11 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.11 ;2.2;0.0;
9 ;21:48.10 ;2966 ;10 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.04 ;2.9;0.0;
9 ;21:48.20 ;3068 ;15 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.45 ;2.7;0.0;
9 ;21:48.30 ;3011 ;15 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.45 ;3.5;0.0;
9 ;21:48.40 ;2590 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;3.75 ;2.1;0.0;
9 ;21:48.50 ;2702 ;10 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.12 ;2.1;0.0;
9 ;21:48.60 ;2788 ;7 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.11 ;2.1;0.0;
9 ;21:48.70 ;2956 ;7 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.07 ;2.5;0.0;
9 ;21:48.80 ;2778 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;3.14 ;3.0;0.0;
9 ;21:48.90 ;2714 ;11 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.1;0.0;
9 ;21:49.00 ;2716 ;7 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.12 ;2.2;0.0;
9 ;21:49.10 ;2836 ;7 ;15.803 ;0.0 ;14.700 ;43.5 ;0 ;2.10 ;2.2;0.0;
9 ;21:49.20 ;3063 ;7 ;13.377 ;0.0 ;14.700 ;43.5 ;0 ;2.04 ;2.3;0.0;
9 ;21:49.30 ;3315 ;9 ;12.613 ;0.0 ;14.700 ;43.5 ;0 ;1.88 ;2.3;0.0;
9 ;21:49.40 ;3672 ;9 ;12.245 ;0.0 ;14.700 ;43.5 ;0 ;1.70 ;2.3;0.0;
9 ;21:49.50 ;3796 ;7 ;12.466 ;0.0 ;14.700 ;43.5 ;0 ;1.74 ;2.9;0.0;
9 ;21:49.60 ;3762 ;5 ;12.172 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.9;0.0;
9 ;21:49.70 ;3785 ;5 ;12.201 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;3.0;0.0;
9 ;21:49.80 ;3870 ;5 ;12.142 ;0.0 ;14.700 ;43.5 ;0 ;2.17 ;3.1;0.0;
9 ;21:49.90 ;3979 ;5 ;12.216 ;0.0 ;14.700 ;43.5 ;0 ;2.20 ;3.2;0.0;
9 ;21:50.00 ;4012 ;5 ;12.201 ;0.0 ;14.700 ;43.5 ;0 ;2.22 ;3.3;0.0;
9 ;21:50.10 ;4101 ;5 ;12.377 ;0.0 ;14.700 ;43.5 ;0 ;2.22 ;3.4;0.0;
9 ;21:50.20 ;4101 ;5 ;12.275 ;0.0 ;14.700 ;43.5 ;0 ;2.22 ;3.3;0.0;
9 ;21:50.30 ;4101 ;5 ;12.230 ;0.0 ;14.700 ;43.5 ;0 ;2.22 ;3.3;0.0;
9 ;21:50.40 ;4142 ;5 ;12.260 ;0.0 ;14.700 ;43.5 ;0 ;2.22 ;3.7;0.0;
9 ;21:50.50 ;4244 ;4 ;12.098 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;3.7;0.0;
9 ;21:50.60 ;4326 ;4 ;12.216 ;0.0 ;14.700 ;43.5 ;0 ;2.35 ;3.7;0.0;
9 ;21:50.70 ;4441 ;4 ;12.157 ;0.0 ;14.700 ;43.5 ;0 ;2.29 ;3.6;0.0;
9 ;21:50.80 ;4520 ;5 ;12.569 ;0.0 ;14.700 ;43.5 ;0 ;2.26 ;3.8;0.0;
9 ;21:50.90 ;4594 ;5 ;13.877 ;0.0 ;14.700 ;43.5 ;0 ;2.36 ;4.0;0.0;
9 ;21:51.00 ;4686 ;5 ;15.273 ;0.0 ;14.700 ;43.5 ;0 ;2.50 ;4.5;0.0;
9 ;21:51.10 ;4750 ;5 ;15.494 ;0.0 ;14.700 ;43.5 ;0 ;2.60 ;4.4;0.0;
9 ;21:51.20 ;4595 ;6 ;13.700 ;0.0 ;14.700 ;43.5 ;0 ;2.31 ;3.5;0.0;
9 ;21:51.30 ;4389 ;8 ;12.510 ;0.0 ;14.700 ;43.5 ;0 ;1.90 ;2.7;0.0;
9 ;21:51.40 ;4320 ;9 ;12.965 ;0.0 ;14.700 ;43.5 ;0 ;1.72 ;2.6;0.0;
9 ;21:51.50 ;4040 ;8 ;14.171 ;0.0 ;14.700 ;43.5 ;0 ;1.62 ;2.4;0.0;
9 ;21:51.60 ;3931 ;4 ;16.655 ;0.0 ;14.700 ;43.5 ;0 ;2.43 ;3.8;0.0;
9 ;21:51.70 ;4254 ;2 ;17.287 ;0.0 ;14.700 ;43.5 ;0 ;2.47 ;3.9;0.0;
9 ;21:51.80 ;4346 ;2 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.45 ;3.7;0.0;
9 ;21:51.90 ;3969 ;5 ;17.890 ;0.0 ;14.700 ;43.5 ;0 ;2.20 ;5.0;0.0;
9 ;21:52.00 ;2911 ;19 ;17.081 ;0.0 ;14.700 ;43.5 ;0 ;4.68 ;3.0;0.0;
9 ;21:52.10 ;2993 ;13 ;15.641 ;0.0 ;14.700 ;43.5 ;0 ;2.25 ;1.9;0.0;
9 ;21:52.20 ;3011 ;2 ;14.832 ;0.0 ;14.700 ;43.5 ;0 ;2.00 ;2.1;0.0;
9 ;21:52.30 ;2981 ;2 ;14.597 ;0.0 ;14.700 ;43.5 ;0 ;2.01 ;2.2;0.0;
9 ;21:52.40 ;3032 ;7 ;14.553 ;0.0 ;14.700 ;43.5 ;0 ;2.05 ;1.9;0.0;
9 ;21:52.50 ;2943 ;1 ;14.715 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.3;0.0;
9 ;21:52.60 ;2908 ;1 ;14.729 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.3;0.0;
9 ;21:52.70 ;2872 ;1 ;14.671 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.2;0.0;
9 ;21:52.80 ;2938 ;1 ;14.524 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.3;0.0;
9 ;21:52.90 ;2978 ;1 ;14.715 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.3;0.0;
9 ;21:53.00 ;2898 ;1 ;14.803 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.3;0.0;
9 ;21:53.10 ;2908 ;1 ;14.921 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.3;0.0;
9 ;21:53.20 ;3005 ;1 ;14.671 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.3;0.0;
9 ;21:53.30 ;3070 ;1 ;14.700 ;0.0 ;14.700 ;43.5 ;0 ;2.16 ;2.3;0.0;
9 ;21:53.40 ;2990 ;1 ;14.788 ;0.0 ;14.700 ;43.5 ;0 ;2.12 ;2.3;0.0;
9 ;21:53.50 ;2857 ;1 ;14.818 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.3;0.0;
9 ;21:53.60 ;2907 ;1 ;14.876 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.2;0.0;
9 ;21:53.70 ;2966 ;1 ;14.803 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.2;0.0;
9 ;21:53.80 ;3001 ;1 ;14.729 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.3;0.0;
9 ;21:53.90 ;2885 ;1 ;14.759 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.3;0.0;
9 ;21:54.00 ;2989 ;1 ;14.818 ;0.0 ;14.700 ;43.5 ;0 ;2.12 ;2.3;0.0;
9 ;21:54.10 ;2963 ;1 ;15.023 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.3;0.0;
9 ;21:54.20 ;2994 ;1 ;15.156 ;0.0 ;14.700 ;43.5 ;0 ;2.12 ;2.3;0.0;
9 ;21:54.30 ;2958 ;1 ;15.141 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.3;0.0;
9 ;21:54.40 ;2875 ;1 ;14.862 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.3;0.0;
9 ;21:54.50 ;2928 ;1 ;14.553 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.3;0.0;
9 ;21:54.60 ;2962 ;1 ;14.627 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.2;0.0;
9 ;21:54.70 ;2972 ;1 ;14.671 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.2;0.0;
9 ;21:54.80 ;2934 ;1 ;14.847 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.2;0.0;
9 ;21:54.90 ;2928 ;1 ;14.862 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.2;0.0;
9 ;21:55.00 ;2933 ;1 ;14.788 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;2.3;0.0;
9 ;21:55.10 ;2907 ;1 ;14.729 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.2;0.0;
9 ;21:55.20 ;2985 ;1 ;15.038 ;0.0 ;14.700 ;43.5 ;0 ;2.12 ;2.3;0.0;
